dimension,seed,lambda_start_frac,lambda_block_cca,antisymmetric_planes,run_dir,saved_checkpoint_epoch,checkpoint_selection,checkpoint_metric,checkpoint_score,checkpoint_lambda_scale,checkpoint_regularization_lambda,embedding_val_zeta,embedding_val_mean_plane_zeta,embedding_val_s,embedding_val_c_plus,embedding_val_loss,validation_zeta,validation_loss,validation_c_plus,regularization_whole_batch_total_raw,regularization_whole_batch_total_scaled,train_log,finetune_log,finetune_metrics,frozen_decoder_feature_layer,frozen_decoder_feature_dim,frozen_decoder_flat_feature_dim,frozen_decoder_decoder_type,frozen_decoder_accuracy,frozen_decoder_balanced_accuracy,frozen_decoder_macro_f1,frozen_decoder_best_val_acc,frozen_decoder_best_val_ce,frozen_decoder_test_accuracy,frozen_decoder_test_balanced_accuracy,frozen_decoder_test_macro_f1
128,0,1.0,10.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_021219_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0,75,best_val_mean_plane_zeta,mean_plane_zeta,0.29177431762218475,1.000000,10.0,0.3078609087637493,0.29177431762218475,0.0452345052201833,0.14582289063504764,-0.03636541151042495,0.307861,-0.036366,0.145823,0.000490,0.004896,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s0_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s0_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_021219_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/outputs/condition_prediction_finetune_lsf1p0_lcca10p0_s0_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5470798569725864,0.5464275152660607,0.5441585365403393,0.547079861164093,1.4610865116119385,0.6,0.6,0.5894041879046701
128,1,1.0,10.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_025738_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1,75,best_val_mean_plane_zeta,mean_plane_zeta,0.2819707031760897,1.000000,10.0,0.3064307974917548,0.2819707031760897,0.0531945385571037,0.17075094740305627,-0.03368051882301058,0.306431,-0.033681,0.170751,0.001350,0.013502,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s1_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s1_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_025738_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/condition_prediction_finetune_lsf1p0_lcca10p0_s1_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5550239234449761,0.5543498193169443,0.5546672159818629,0.5550239086151123,1.208419680595398,0.4827981651376147,0.48279816513761464,0.48221176882058153
128,2,1.0,10.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_033626_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2,75,best_val_mean_plane_zeta,mean_plane_zeta,0.29158174778733936,1.000000,10.0,0.3071065843105316,0.29158174778733936,0.03353006838421736,0.10806641514812197,-0.026070328895002604,0.307107,-0.026071,0.108066,0.000428,0.004279,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s2_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s2_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_033626_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/outputs/condition_prediction_finetune_lsf1p0_lcca10p0_s2_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5697258641239571,0.5693033104088335,0.5717033844272916,0.5697258710861206,1.1043775081634521,0.5101070154577884,0.5099977431730986,0.5101394196024706
128,3,1.0,10.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_043105_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3,75,best_val_mean_plane_zeta,mean_plane_zeta,0.2879318339484079,1.000000,10.0,0.3006297711815153,0.2879318339484079,0.032763850542583635,0.10736457684210368,-0.025477686264951314,0.300630,-0.025478,0.107365,0.000373,0.003730,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s3_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s3_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_043105_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3/outputs/condition_prediction_finetune_lsf1p0_lcca10p0_s3_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5625744934445769,0.5618230474939273,0.5602274171969142,0.5625745058059692,1.5523722171783447,0.4713603818615752,0.47153679653679653,0.4684827851400566
128,4,1.0,10.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_051658_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4,75,best_val_mean_plane_zeta,mean_plane_zeta,0.29763828430856976,1.000000,10.0,0.31078505303178516,0.29763828430856976,0.061052440266524045,0.19716736461435044,-0.04805278605116265,0.310785,-0.048053,0.197167,0.000872,0.008722,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s4_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca10p0_s4_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_051658_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4/outputs/condition_prediction_finetune_lsf1p0_lcca10p0_s4_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5780691299165673,0.5805504723070533,0.5766821333287719,0.5780691504478455,1.0458474159240723,0.513095238095238,0.513095238095238,0.5043342123239316
128,0,1.0,0.5,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_061346_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s0,41,best_val_mean_plane_zeta,mean_plane_zeta,0.2776998622076852,1.000000,0.5,0.28427351266145706,0.2776998622076852,0.35148399961846216,1.2229514888354711,-0.3085341772862843,0.284274,-0.308548,1.222952,0.091579,0.045790,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s0_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s0_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_061346_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s0/outputs/condition_prediction_finetune_lsf1p0_lcca0p5_s0_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5518474374255066,0.5514221456874747,0.5509873540850485,0.5518474578857422,1.1644370555877686,0.5797619047619048,0.5797619047619047,0.5779266595376302
128,1,1.0,0.5,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_071347_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s1,71,best_val_mean_plane_zeta,mean_plane_zeta,0.2824893572500774,1.000000,0.5,0.2817479648760387,0.2824893572500774,0.4488274157047272,1.590261391230992,-0.401309181536947,0.281748,-0.401333,1.590262,0.095901,0.047951,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s1_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s1_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_071347_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s1/outputs/condition_prediction_finetune_lsf1p0_lcca0p5_s1_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5568181818181818,0.5558352390099219,0.5570231211164771,0.5568181872367859,1.520829200744629,0.4724770642201835,0.47247706422018343,0.4714602326572167
128,2,1.0,0.5,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_082121_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s2,29,best_val_mean_plane_zeta,mean_plane_zeta,0.2934769498450415,1.000000,0.5,0.30318645920072285,0.2934769498450415,0.403947298015867,1.3253776005336217,-0.36039862036705017,0.303186,-0.360416,1.325378,0.105339,0.052670,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s2_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s2_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_082121_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s2/outputs/condition_prediction_finetune_lsf1p0_lcca0p5_s2_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5685339690107271,0.5691941059590035,0.5718382628868048,0.5685339570045471,1.160909652709961,0.5279429250891795,0.527798465357707,0.5273823070852497
128,3,1.0,0.5,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_094735_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s3,33,best_val_mean_plane_zeta,mean_plane_zeta,0.26899118827922003,1.000000,0.5,0.27314669638872147,0.26899118827922003,0.3640147607241358,1.3103387015206474,-0.31168205982872416,0.273147,-0.311710,1.310339,0.098969,0.049484,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s3_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s3_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_094735_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s3/outputs/condition_prediction_finetune_lsf1p0_lcca0p5_s3_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5470798569725864,0.5463657358643135,0.5500395164010906,0.547079861164093,1.116852879524231,0.49761336515513127,0.49759626338573704,0.4979536264925224
128,4,1.0,0.5,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_103433_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s4,63,best_val_mean_plane_zeta,mean_plane_zeta,0.28388260092054096,1.000000,0.5,0.2882432309644563,0.28388260092054096,0.5057043262890407,1.7486520665032523,-0.45449756511620115,0.288243,-0.454518,1.748653,0.103266,0.051633,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s4_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca0p5_s4_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_103433_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca0.5_sig10.0_s4/outputs/condition_prediction_finetune_lsf1p0_lcca0p5_s4_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5762812872467223,0.5766198611972438,0.5796499491116969,0.5762813091278076,1.1427973508834839,0.5095238095238095,0.5095238095238095,0.5159420018814332
