embedding_dim,decoder_seed,run_name,output_dir,model,embedder_init,feature_layer,feature_dim,flat_feature_dim,decoder_type,accuracy,balanced_accuracy,macro_f1,best_val_acc,best_val_ce,test_accuracy,test_balanced_accuracy,test_macro_f1
512,4,20260720_152513_d512_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_152513_d512_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim512_seed4_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.386117696762085,0.24888888888888888,0.25,0.099644128113879
1024,0,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed0_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.3858164896567662,0.24888888888888888,0.25,0.099644128113879
1024,0,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed0_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.3860630989074707,0.25555555555555554,0.25,0.10176991150442478
1024,1,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed1_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.3856863776842754,0.24888888888888888,0.25,0.099644128113879
1024,1,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed1_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.3860050439834595,0.24888888888888888,0.25,0.099644128113879
1024,2,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed2_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.3856639911731083,0.25555555555555554,0.25,0.10176991150442478
1024,2,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed2_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.3859199285507202,0.25555555555555554,0.25,0.10176991150442478
1024,3,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed3_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.3857477903366089,0.24888888888888888,0.25,0.099644128113879
1024,3,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed3_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.3861409425735474,0.24888888888888888,0.25,0.099644128113879
1024,4,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed4_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.3857839107513428,0.24888888888888888,0.25,0.099644128113879
1024,4,20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_154012_d1024_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim1024_seed4_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.3861244916915894,0.24888888888888888,0.25,0.099644128113879
2048,0,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed0_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.3856856574614842,0.25555555555555554,0.25,0.10176991150442478
2048,0,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed0_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.386061191558838,0.25555555555555554,0.25,0.10176991150442478
2048,1,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed1_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.3857043186823528,0.25555555555555554,0.25,0.10176991150442478
2048,1,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed1_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.386025309562683,0.24888888888888888,0.25,0.099644128113879
2048,2,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed2_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.385611742734909,0.24888888888888888,0.25,0.099644128113879
2048,2,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed2_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.385909080505371,0.25555555555555554,0.25,0.10176991150442478
2048,3,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed3_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.3857119778792064,0.24888888888888888,0.25,0.099644128113879
2048,3,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed3_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.3862446546554565,0.24888888888888888,0.25,0.099644128113879
2048,4,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed4_hidden,finetuned_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.25857519788918204,1.3857851525147755,0.24888888888888888,0.25,0.099644128113879
2048,4,20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4,physionetmi/synth_runs/20260720_161829_d2048_h256_dep2_bs128_ep50_lr1e-03_lxp0.0_lbt0.0_lcca1.0_sig10.0_s4/outputs/condition_prediction_finetune_dim2048_seed4_hidden,frozen_temporal_conv,pretrained,hidden,256,204800,temporal_conv,0.25857519788918204,0.25,0.10272536687631027,0.2585752010345459,1.3861162662506104,0.24888888888888888,0.25,0.099644128113879
