sweep,dimension,seed,lambda_start_frac,lambda_block_cca,odd_plane_fraction,antisymmetric_planes,symmetric_planes,n_planes,checkpoint_selection,saved_checkpoint_epoch,checkpoint_path,mean_val_zeta,zeta_emb,zeta_mean,zeta_source,frozen_decoder_r2_mean,frozen_decoder_rmse_mean,frozen_decoder_r2_x,frozen_decoder_r2_y,frozen_decoder_rmse_x,frozen_decoder_rmse_y,run_dir,checkpoint_lambda_scale,checkpoint_regularization_lambda,embedding_val_zeta,embedding_whole_val_regularization_raw,train_log,finetune_log,finetune_metrics,frozen_decoder_feature_layer,frozen_decoder_feature_dim,finetuned_decoder_feature_layer,finetuned_decoder_feature_dim,finetuned_decoder_rmse_x,finetuned_decoder_rmse_y,finetuned_decoder_rmse_mean,finetuned_decoder_r2_x,finetuned_decoder_r2_y,finetuned_decoder_r2_mean,odd_plane_percent
cca_sweep_constant_lambda,128,0,1.0,10.0,,,,,best_val_mean_plane_zeta,140,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/checkpoints/best.pt,0.1628082544,0.41144316063986885,0.1628082544,checkpoint,0.8833293914794922,82.95524597167969,0.8980517387390137,0.8686071038246155,81.94703674316406,83.94979095458984,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0,1.000000,10.0,0.41144316063986885,0.002758,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s0_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s0_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,69.28597259521484,75.8964614868164,72.667724609375,0.9271207451820374,0.8926070928573608,0.9098639488220215,
cca_sweep_constant_lambda,128,1,1.0,10.0,,,,,best_val_mean_plane_zeta,149,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181954_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/checkpoints/best.pt,0.1467707008,0.38151104582680595,0.1467707008,checkpoint,0.8799129724502563,82.86493682861328,0.8981055617332458,0.8617204427719116,80.45008087158203,85.20967864990234,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181954_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1,1.000000,10.0,0.38151104582680595,0.002821,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s1_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s1_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_181954_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,72.23966217041016,74.41796875,73.33795928955078,0.9178421497344971,0.894528329372406,0.9061852693557739,
cca_sweep_constant_lambda,128,2,1.0,10.0,,,,,best_val_mean_plane_zeta,120,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182321_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/checkpoints/best.pt,0.1517359018,0.3984308706389533,0.1517359018,checkpoint,0.8813467621803284,82.09514617919922,0.899997353553772,0.8626961708068848,79.5489501953125,84.5633544921875,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182321_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2,1.000000,10.0,0.3984308706389533,0.002991,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s2_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s2_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182321_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,69.81797790527344,73.7044677734375,71.78861236572266,0.9229669570922852,0.8956947922706604,0.9093308448791504,
cca_sweep_constant_lambda,128,3,1.0,10.0,,,,,best_val_mean_plane_zeta,142,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182649_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3/checkpoints/best.pt,0.1265329719,0.34865392247835797,0.1265329719,checkpoint,0.8859491944313049,81.27462005615234,0.9026635885238647,0.8692348003387451,78.1749496459961,84.2585678100586,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182649_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3,1.000000,10.0,0.34865392247835797,0.003680,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s3_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s3_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_182649_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,68.676513671875,75.56172180175781,72.20211791992188,0.924879789352417,0.8948358297348022,0.9098578095436096,
cca_sweep_constant_lambda,128,4,1.0,10.0,,,,,best_val_mean_plane_zeta,103,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183017_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4/checkpoints/best.pt,0.1566092819,0.38352460000250077,0.1566092819,checkpoint,0.8812016248703003,82.4355697631836,0.9005277156829834,0.861875593662262,79.45777893066406,85.30779266357422,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183017_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4,1.000000,10.0,0.38352460000250077,0.002388,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s4_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca10p0_s4_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183017_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,69.76142883300781,73.43836975097656,71.62452697753906,0.9233238697052002,0.8976379632949829,0.9104809165000916,
cca_sweep_constant_lambda,128,0,1.0,20.0,,,,,best_val_mean_plane_zeta,146,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s0/checkpoints/best.pt,0.08517614752,0.31904605362150407,0.08517614752,checkpoint,0.8559234142303467,92.08454895019531,0.877130389213562,0.8347164392471313,89.96336364746094,94.15611267089844,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s0,1.000000,20.0,0.31904605362150407,0.002412,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s0_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s0_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183626_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s0/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,69.74160766601562,76.55828857421875,73.23042297363281,0.9261590838432312,0.8907259702682495,0.908442497253418,
cca_sweep_constant_lambda,128,1,1.0,20.0,,,,,best_val_mean_plane_zeta,36,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_184222_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s1/checkpoints/best.pt,0.04267951846,0.18320146534177992,0.04267951846,checkpoint,0.623203694820404,147.06141662597656,0.6654057502746582,0.5810016393661499,145.7842254638672,148.32559204101562,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_184222_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s1,1.000000,20.0,0.18320146534177992,0.001184,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s1_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s1_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_184222_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s1/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,76.58460998535156,78.92343139648438,77.76396942138672,0.9076619744300842,0.8813706636428833,0.8945163488388062,
cca_sweep_constant_lambda,128,2,1.0,20.0,,,,,best_val_mean_plane_zeta,117,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_184826_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s2/checkpoints/best.pt,0.07547806203,0.31120922168095905,0.07547806203,checkpoint,0.8389366865158081,95.50621795654297,0.8690987825393677,0.8087745904922485,91.01237487792969,99.79612731933594,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_184826_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s2,1.000000,20.0,0.31120922168095905,0.002731,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s2_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s2_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_184826_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s2/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,70.01790618896484,75.84685516357422,72.99175262451172,0.9225251078605652,0.8895429372787476,0.906033992767334,
cca_sweep_constant_lambda,128,3,1.0,20.0,,,,,best_val_mean_plane_zeta,148,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_185423_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s3/checkpoints/best.pt,0.07650545239,0.3151429858472612,0.07650545239,checkpoint,0.8476587533950806,93.83709716796875,0.8741900324821472,0.8211274147033691,88.87660217285156,98.54619598388672,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_185423_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s3,1.000000,20.0,0.3151429858472612,0.002761,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s3_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s3_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_185423_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s3/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,71.13253021240234,75.99512481689453,73.60517883300781,0.9194108247756958,0.8936259746551514,0.9065183997154236,
cca_sweep_constant_lambda,128,4,1.0,20.0,,,,,best_val_mean_plane_zeta,150,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_190025_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s4/checkpoints/best.pt,0.07668745518,0.3222103847397698,0.07668745518,checkpoint,0.8498865365982056,92.65837097167969,0.8745524287223816,0.8252207040786743,89.23114013671875,95.9618148803711,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_190025_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s4,1.000000,20.0,0.3222103847397698,0.002744,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s4_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca20p0_s4_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_190025_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca20.0_sig10.0_s4/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,69.53874206542969,74.03695678710938,71.82410430908203,0.9238126277923584,0.8959624767303467,0.9098875522613525,
cca_sweep_constant_lambda,128,0,1.0,40.0,,,,,best_val_mean_plane_zeta,47,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_190623_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s0/checkpoints/best.pt,0.04013324156,0.1782683100965288,0.04013324156,checkpoint,0.6237176656723022,149.14170837402344,0.6631647348403931,0.5842705965042114,148.95401000976562,149.3272705078125,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_190623_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s0,1.000000,40.0,0.1782683100965288,0.001948,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s0_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s0_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_190623_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s0/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,73.87287139892578,79.8403091430664,76.91544342041016,0.9171518087387085,0.8811560869216919,0.8991539478302002,
cca_sweep_constant_lambda,128,1,1.0,40.0,,,,,best_val_mean_plane_zeta,41,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_191226_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s1/checkpoints/best.pt,0.03854457662,0.1739600549141566,0.03854457662,checkpoint,0.6114284992218018,149.42877197265625,0.6502336263656616,0.5726233720779419,149.0528564453125,149.80120849609375,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_191226_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s1,1.000000,40.0,0.1739600549141566,0.001893,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s1_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s1_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_191226_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s1/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,77.6825180053711,78.90570831298828,78.2978515625,0.9049955010414124,0.8814239501953125,0.89320969581604,
cca_sweep_constant_lambda,128,2,1.0,40.0,,,,,best_val_mean_plane_zeta,62,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_191826_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s2/checkpoints/best.pt,0.04056666791,0.17978710598415798,0.04056666791,checkpoint,0.5944386720657349,152.0604248046875,0.6428061723709106,0.5460711717605591,150.34210205078125,153.75694274902344,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_191826_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s2,1.000000,40.0,0.17978710598415798,0.003158,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s2_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s2_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_191826_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s2/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,73.74120330810547,79.83633422851562,76.85023498535156,0.9140663743019104,0.8776174783706665,0.8958419561386108,
cca_sweep_constant_lambda,128,3,1.0,40.0,,,,,best_val_mean_plane_zeta,54,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_192424_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s3/checkpoints/best.pt,0.04016419873,0.17872583866119385,0.04016419873,checkpoint,0.6071968078613281,151.2460174560547,0.6352661848068237,0.5791274309158325,151.32752990722656,151.16221618652344,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_192424_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s3,1.000000,40.0,0.17872583866119385,0.002252,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s3_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s3_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_192424_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s3/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,75.47396087646484,78.53427124023438,77.02035522460938,0.9092734456062317,0.8863989114761353,0.8978362083435059,
cca_sweep_constant_lambda,128,4,1.0,40.0,,,,,best_val_mean_plane_zeta,75,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_193025_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s4/checkpoints/best.pt,0.04173477367,0.1818973587618934,0.04173477367,checkpoint,0.5980991125106812,152.16891479492188,0.6327548027038574,0.5634434819221497,152.67340087890625,151.6609344482422,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_193025_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s4,1.000000,40.0,0.1818973587618934,0.003124,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s4_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf1p0_lcca40p0_s4_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_193025_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca40.0_sig10.0_s4/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,76.65125274658203,78.15835571289062,77.40950012207031,0.9074305295944214,0.8840571641921997,0.8957438468933105,
cca_sweep_constant_lambda,128,0,0.1,10.0,,,,,best_val_mean_plane_zeta,115,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_212002_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/checkpoints/best.pt,0.3507287502,0.48144664367039997,0.3507287502,checkpoint,0.9013673067092896,76.07735443115234,0.9187014102935791,0.884033203125,73.17872619628906,78.8679428100586,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_212002_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0,0.788591,7.885910000000001,0.48144664367039997,0.013571,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s0_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s0_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_212002_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,67.6749038696289,73.67708587646484,70.740478515625,0.9304705858230591,0.8987960815429688,0.9146333336830139,
cca_sweep_constant_lambda,128,1,0.1,10.0,,,,,best_val_mean_plane_zeta,130,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_212332_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/checkpoints/best.pt,0.2972289026,0.4534906976752811,0.2972289026,checkpoint,0.8983578681945801,76.30665588378906,0.9117923974990845,0.8849233388900757,74.85215759277344,77.732666015625,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_212332_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1,0.879195,8.79195,0.4534906976752811,0.010533,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s1_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s1_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_212332_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,69.91448211669922,72.77495574951172,71.35982513427734,0.9230458736419678,0.8991341590881348,0.9110900163650513,
cca_sweep_constant_lambda,128,2,0.1,10.0,,,,,best_val_mean_plane_zeta,78,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_212701_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/checkpoints/best.pt,0.3165923953,0.45650579863124424,0.3165923953,checkpoint,0.8986512422561646,75.8803482055664,0.9143801331520081,0.8829224109649658,73.6064682006836,78.08680725097656,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_212701_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2,0.565101,5.651009999999999,0.45650579863124424,0.018938,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s2_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s2_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_212701_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,67.18880462646484,72.21347045898438,69.74700927734375,0.9286594390869141,0.8998721837997437,0.9142658114433289,
cca_sweep_constant_lambda,128,3,0.1,10.0,,,,,best_val_mean_plane_zeta,106,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_213312_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3/checkpoints/best.pt,0.3503691852,0.48170556955867344,0.3503691852,checkpoint,0.8981241583824158,76.78746795654297,0.9140205383300781,0.8822277784347534,73.472900390625,79.96305847167969,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_213312_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3,0.734228,7.34228,0.48170556955867344,0.015080,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s3_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s3_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_213312_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,69.0720443725586,73.68173217773438,71.4147720336914,0.9240120053291321,0.9000037312507629,0.9120078682899475,
cca_sweep_constant_lambda,128,4,0.1,10.0,,,,,best_val_mean_plane_zeta,110,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_213912_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4/checkpoints/best.pt,0.3077905178,0.4628552065955268,0.3077905178,checkpoint,0.8971143960952759,76.66849517822266,0.9152044057846069,0.8790243864059448,73.36212921142578,79.83666229248047,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_213912_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4,0.758389,7.58389,0.4628552065955268,0.011868,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s4_main.log,/home/omo26/Non-Rev-Owen/mcmaze/cca_sweep_constant_lambda/logs/lsf0p1_lcca10p0_s4_finetune.log,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_213912_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4/outputs/velocity_prediction_finetune_100ms_hidden/metrics.csv,hidden,512,hidden,512,68.8864974975586,73.00122833251953,70.97444915771484,0.9252351522445679,0.8988529443740845,0.9120440483093262,
